"","sexo","rama","comuna","2011","2013","2015"
"382","Hombre","Construcción","Cerrillos",387465,575882,271538
"383","Hombre","Comercio","Cerrillos",604728,411617,400747
"384","Hombre","Hoteles y Restaurantes","Cerrillos",185980,4e+05,4e+05
"385","Hombre","Transporte, Almacenamiento y Comunicaciones","Cerrillos",343379,290000,653393
"386","Hombre","Intermediación Financiera","Cerrillos",218800,5e+05,944061
"387","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cerrillos",538829,539857,684000
"388","Hombre","Administración Pública y Defensa","Cerrillos",252510,204333,515180
"389","Hombre","Enseñanza","Cerrillos",400678,406667,812888
"390","Hombre","Servicios Sociales y de Salud","Cerrillos",287722,370000,290000
"391","Hombre","Servicios Comunitarios, Sociales y Personales","Cerrillos",551471,113333,378925
"392","Hombre","Servicio Doméstico","Cerrillos",420241,220000,350000
"393","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cerro Navia",255860,210000,NA
"394","Hombre","Explotación de Minas y Canteras","Cerro Navia",382900,5e+05,666667
"395","Hombre","Industrias Manufactureras","Cerro Navia",230714,316845,354453
"396","Hombre","Electricidad, Gas y Agua","Cerro Navia",208954,NA,275000
"397","Hombre","Construcción","Cerro Navia",250412,320623,378051
"398","Hombre","Comercio","Cerro Navia",302820,243803,280987
"399","Hombre","Hoteles y Restaurantes","Cerro Navia",301553,222347,271300
"400","Hombre","Transporte, Almacenamiento y Comunicaciones","Cerro Navia",333770,288646,391123
"401","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cerro Navia",256621,365800,467121
"402","Hombre","Administración Pública y Defensa","Cerro Navia",207860,564466,315400
"403","Hombre","Enseñanza","Cerro Navia",284440,475000,359333
"404","Hombre","Servicios Sociales y de Salud","Cerro Navia",235210,350000,625500
"405","Hombre","Servicios Comunitarios, Sociales y Personales","Cerro Navia",200476,212857,429286
"406","Hombre","Servicio Doméstico","Cerro Navia",300680,350000,242225
"407","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chañaral",262560,NA,NA
"408","Hombre","Pesca","Chañaral",286468,265385,182364
"409","Hombre","Explotación de Minas y Canteras","Chañaral",505505,500714,593538
"410","Hombre","Industrias Manufactureras","Chañaral",338457,341000,445192
"411","Hombre","Electricidad, Gas y Agua","Chañaral",306320,6e+05,350000
"412","Hombre","Construcción","Chañaral",486361,246071,377848
"413","Hombre","Comercio","Chañaral",484100,302500,476561
"414","Hombre","Hoteles y Restaurantes","Chañaral",199108,268667,614286
"415","Hombre","Transporte, Almacenamiento y Comunicaciones","Chañaral",353142,5e+05,578721
"416","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chañaral",1368692,350000,583043
"417","Hombre","Administración Pública y Defensa","Chañaral",419221,484286,731938
"418","Hombre","Enseñanza","Chañaral",480813,575000,735556
"419","Hombre","Servicios Sociales y de Salud","Chañaral",501231,680000,347500
"420","Hombre","Servicios Comunitarios, Sociales y Personales","Chañaral",566170,210000,339364
"421","Hombre","Servicio Doméstico","Chañaral",382900,NA,45000
"422","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chanco",194374,262535,215934
"423","Hombre","Explotación de Minas y Canteras","Chanco",401471,327079,5e+05
"424","Hombre","Industrias Manufactureras","Chanco",174903,277500,270250
"425","Hombre","Construcción","Chanco",214424,216429,267143
"426","Hombre","Comercio","Chanco",261999,210000,268572
"427","Hombre","Transporte, Almacenamiento y Comunicaciones","Chanco",822401,290549,270000
"428","Hombre","Administración Pública y Defensa","Chanco",326668,NA,292916
"429","Hombre","Enseñanza","Chanco",459480,243000,NA
"430","Hombre","Servicios Sociales y de Salud","Chanco",218800,7e+05,NA
"431","Hombre","Servicios Comunitarios, Sociales y Personales","Chanco",236304,NA,120000
"432","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chépica",281398,193094,259438
"433","Hombre","Explotación de Minas y Canteras","Chépica",240680,5e+05,NA
"434","Hombre","Industrias Manufactureras","Chépica",223176,238333,270000
"435","Hombre","Construcción","Chépica",231157,214286,335000
"436","Hombre","Comercio","Chépica",355229,161111,352200
"437","Hombre","Transporte, Almacenamiento y Comunicaciones","Chépica",342150,198667,250000
"438","Hombre","Intermediación Financiera","Chépica",239983,NA,NA
"439","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chépica",204578,1e+05,NA
"440","Hombre","Administración Pública y Defensa","Chépica",259643,NA,646791
"441","Hombre","Enseñanza","Chépica",247791,5e+05,8e+05
"442","Hombre","Servicios Sociales y de Salud","Chépica",821600,NA,NA
"443","Hombre","Servicio Doméstico","Chépica",76580,135000,270000
"444","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chiguayante",384405,314167,674305
"445","Hombre","Pesca","Chiguayante",1422200,416667,NA
"446","Hombre","Industrias Manufactureras","Chiguayante",867848,440486,507978
"447","Hombre","Electricidad, Gas y Agua","Chiguayante",547000,556667,7e+05
"448","Hombre","Construcción","Chiguayante",651164,390715,316349
"449","Hombre","Comercio","Chiguayante",843104,331116,355682
"450","Hombre","Hoteles y Restaurantes","Chiguayante",109400,317000,284000
"451","Hombre","Transporte, Almacenamiento y Comunicaciones","Chiguayante",305431,423530,424615
"452","Hombre","Intermediación Financiera","Chiguayante",547000,441429,510000
"453","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chiguayante",901712,478727,764750
"454","Hombre","Administración Pública y Defensa","Chiguayante",641358,483333,486518
"455","Hombre","Enseñanza","Chiguayante",715962,810654,619524
"456","Hombre","Servicios Sociales y de Salud","Chiguayante",1949143,555000,384379
"457","Hombre","Servicios Comunitarios, Sociales y Personales","Chiguayante",947067,542889,249154
"458","Hombre","Servicio Doméstico","Chiguayante",513500,201000,231429
"459","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chile Chico",320075,174167,216000
"460","Hombre","Explotación de Minas y Canteras","Chile Chico",781440,639304,742857
"461","Hombre","Industrias Manufactureras","Chile Chico",462150,282333,5e+05
"462","Hombre","Electricidad, Gas y Agua","Chile Chico",361020,NA,356000
"463","Hombre","Construcción","Chile Chico",306909,311111,381667
"464","Hombre","Comercio","Chile Chico",357442,332352,403000
"465","Hombre","Hoteles y Restaurantes","Chile Chico",306320,373000,460000
"466","Hombre","Transporte, Almacenamiento y Comunicaciones","Chile Chico",828300,304000,395556
"467","Hombre","Administración Pública y Defensa","Chile Chico",580464,546000,575000
"468","Hombre","Enseñanza","Chile Chico",649935,560000,842600
"469","Hombre","Servicios Sociales y de Salud","Chile Chico",339140,NA,721949
"470","Hombre","Servicios Comunitarios, Sociales y Personales","Chile Chico",218800,NA,380000
"471","Hombre","Servicio Doméstico","Chile Chico",410800,NA,250000
"472","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chillán",361320,271691,558286
"473","Hombre","Explotación de Minas y Canteras","Chillán",437600,440700,712500
"474","Hombre","Industrias Manufactureras","Chillán",355143,321375,519488
"475","Hombre","Electricidad, Gas y Agua","Chillán",711100,302857,322857
"476","Hombre","Construcción","Chillán",271353,334797,362933
"477","Hombre","Comercio","Chillán",264630,306693,535155
"478","Hombre","Hoteles y Restaurantes","Chillán",216872,203143,368286
"479","Hombre","Transporte, Almacenamiento y Comunicaciones","Chillán",282659,288459,297924
"480","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chillán",415439,615042,507065
"481","Hombre","Administración Pública y Defensa","Chillán",535877,663939,704313
"482","Hombre","Enseñanza","Chillán",294724,436678,699374
"483","Hombre","Servicios Sociales y de Salud","Chillán",1110410,533077,1173000
"484","Hombre","Servicios Comunitarios, Sociales y Personales","Chillán",236446,214258,215119
"485","Hombre","Servicio Doméstico","Chillán",369720,117500,NA
"486","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chillán Viejo",188064,231885,204237
"487","Hombre","Industrias Manufactureras","Chillán Viejo",305996,323333,282020
"488","Hombre","Construcción","Chillán Viejo",293343,316000,557182
"489","Hombre","Comercio","Chillán Viejo",173663,220769,275565
"490","Hombre","Hoteles y Restaurantes","Chillán Viejo",176408,170000,258000
"491","Hombre","Transporte, Almacenamiento y Comunicaciones","Chillán Viejo",221820,702000,301286
"492","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chillán Viejo",328754,2500000,479443
"493","Hombre","Administración Pública y Defensa","Chillán Viejo",453190,450000,579000
"494","Hombre","Enseñanza","Chillán Viejo",504334,380000,616750
"495","Hombre","Servicios Sociales y de Salud","Chillán Viejo",196920,210000,913912
"496","Hombre","Servicio Doméstico","Chillán Viejo",164320,250000,140500
"497","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chimbarongo",263518,232240,276767
"498","Hombre","Industrias Manufactureras","Chimbarongo",204213,236500,283923
"499","Hombre","Electricidad, Gas y Agua","Chimbarongo",307414,NA,NA
"500","Hombre","Construcción","Chimbarongo",387486,225714,388623
"501","Hombre","Comercio","Chimbarongo",216676,249493,332735
"502","Hombre","Hoteles y Restaurantes","Chimbarongo",267020,188000,330000
"503","Hombre","Transporte, Almacenamiento y Comunicaciones","Chimbarongo",357356,360000,375381
"504","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chimbarongo",229740,550000,613333
"505","Hombre","Administración Pública y Defensa","Chimbarongo",542624,522078,725000
"506","Hombre","Servicios Sociales y de Salud","Chimbarongo",284440,2350000,221667
"507","Hombre","Servicios Comunitarios, Sociales y Personales","Chimbarongo",224270,250000,271123
"508","Hombre","Servicio Doméstico","Chimbarongo",205400,NA,230500
"509","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cholchol",340428,140938,124545
"510","Hombre","Industrias Manufactureras","Cholchol",205640,3e+05,270000
"511","Hombre","Construcción","Cholchol",222447,256000,260552
"512","Hombre","Comercio","Cholchol",423238,155714,55000
"513","Hombre","Hoteles y Restaurantes","Cholchol",238380,2e+05,NA
"514","Hombre","Transporte, Almacenamiento y Comunicaciones","Cholchol",243597,256000,NA
"515","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cholchol",218800,236667,716667
"516","Hombre","Administración Pública y Defensa","Cholchol",853320,368896,3e+05
"517","Hombre","Enseñanza","Cholchol",204578,210000,485000
"518","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chonchi",201298,165455,210187
"519","Hombre","Pesca","Chonchi",223039,245000,258714
"520","Hombre","Industrias Manufactureras","Chonchi",205946,341755,280998
"521","Hombre","Construcción","Chonchi",290690,161667,199922
"522","Hombre","Comercio","Chonchi",279768,195588,248836
"523","Hombre","Transporte, Almacenamiento y Comunicaciones","Chonchi",207748,255556,760419
"524","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chonchi",592815,NA,250000
"525","Hombre","Administración Pública y Defensa","Chonchi",284440,237500,793184
"526","Hombre","Servicios Sociales y de Salud","Chonchi",350080,5e+05,NA
"527","Hombre","Servicios Comunitarios, Sociales y Personales","Chonchi",199108,249655,450820
"528","Hombre","Servicio Doméstico","Chonchi",131456,150000,85000
"529","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cisnes",415626,259326,506818
"530","Hombre","Pesca","Cisnes",407963,356667,415000
"531","Hombre","Industrias Manufactureras","Cisnes",407783,291333,240000
"532","Hombre","Electricidad, Gas y Agua","Cisnes",492300,325000,240000
"533","Hombre","Construcción","Cisnes",260066,373146,346000
"534","Hombre","Comercio","Cisnes",352997,6e+05,325000
"535","Hombre","Hoteles y Restaurantes","Cisnes",667112,186667,319000
"536","Hombre","Transporte, Almacenamiento y Comunicaciones","Cisnes",596780,2033333,1200000
"537","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cisnes",765800,210000,450000
"538","Hombre","Administración Pública y Defensa","Cisnes",1057533,6e+05,840000
"539","Hombre","Enseñanza","Cisnes",382900,551667,332000
"540","Hombre","Servicios Sociales y de Salud","Cisnes",328200,380000,8e+05
"541","Hombre","Servicios Comunitarios, Sociales y Personales","Cisnes",328200,NA,NA
"542","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cobquecura",229629,88000,231250
"543","Hombre","Explotación de Minas y Canteras","Cobquecura",164320,NA,NA
"544","Hombre","Construcción","Cobquecura",206778,242500,302000
"545","Hombre","Comercio","Cobquecura",260263,188571,386250
"546","Hombre","Hoteles y Restaurantes","Cobquecura",205400,505000,427232
"547","Hombre","Administración Pública y Defensa","Cobquecura",452916,363333,448500
"548","Hombre","Enseñanza","Cobquecura",631603,703333,670833
"549","Hombre","Servicios Sociales y de Salud","Cobquecura",382900,NA,NA
"550","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cochrane",508569,313254,247424
"551","Hombre","Industrias Manufactureras","Cochrane",890067,650000,5e+05
"552","Hombre","Construcción","Cochrane",705822,399067,348725
"553","Hombre","Comercio","Cochrane",470117,4e+05,327200
"554","Hombre","Hoteles y Restaurantes","Cochrane",616200,NA,275000
"555","Hombre","Intermediación Financiera","Cochrane",199108,NA,NA
"556","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cochrane",765800,4e+05,6e+05
"557","Hombre","Administración Pública y Defensa","Cochrane",985438,2e+06,731769
"558","Hombre","Enseñanza","Cochrane",462085,NA,1024000
"559","Hombre","Servicios Sociales y de Salud","Cochrane",492300,431667,7e+05
"560","Hombre","Servicios Comunitarios, Sociales y Personales","Cochrane",185980,5e+05,NA
"561","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Codegua",290995,265830,287780
"562","Hombre","Explotación de Minas y Canteras","Codegua",875200,NA,969861
"563","Hombre","Industrias Manufactureras","Codegua",240817,243499,253857
"564","Hombre","Construcción","Codegua",295156,299000,703844
"565","Hombre","Comercio","Codegua",209030,173689,313914
"566","Hombre","Hoteles y Restaurantes","Codegua",308485,NA,241000
"567","Hombre","Transporte, Almacenamiento y Comunicaciones","Codegua",409075,256296,3e+05
"568","Hombre","Enseñanza","Codegua",389464,536684,6e+05
"569","Hombre","Servicios Sociales y de Salud","Codegua",273500,489500,4e+05
"570","Hombre","Servicio Doméstico","Codegua",269124,280000,370500
"571","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Coelemu",200659,266154,223875
"572","Hombre","Industrias Manufactureras","Coelemu",1085209,261875,315409
"573","Hombre","Electricidad, Gas y Agua","Coelemu",216065,210000,280000
"574","Hombre","Construcción","Coelemu",257625,299854,308736
"575","Hombre","Comercio","Coelemu",197734,297000,422000
"576","Hombre","Transporte, Almacenamiento y Comunicaciones","Coelemu",211689,347626,160000
"577","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Coelemu",211580,5e+05,220000
"578","Hombre","Administración Pública y Defensa","Coelemu",577770,390000,240000
"579","Hombre","Enseñanza","Coelemu",582008,520333,5e+05
"580","Hombre","Servicios Comunitarios, Sociales y Personales","Coelemu",153160,2e+05,250000
"581","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Coihueco",188042,200804,203862
"582","Hombre","Industrias Manufactureras","Coihueco",235991,295728,270286
"583","Hombre","Electricidad, Gas y Agua","Coihueco",196920,NA,NA
