"","sexo","rama","comuna","2011","2013","2015"
"375","Hombre","Enseñanza","Cauquenes",318901,660000,261000
"376","Hombre","Servicios Sociales y de Salud","Cauquenes",475890,NA,250000
"377","Hombre","Servicios Comunitarios, Sociales y Personales","Cauquenes",199108,280000,250000
"378","Hombre","Servicio Doméstico","Cauquenes",87520,1e+05,NA
"379","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cerrillos",205400,NA,NA
"380","Hombre","Explotación de Minas y Canteras","Cerrillos",318354,360000,1100000
"381","Hombre","Industrias Manufactureras","Cerrillos",273500,280000,360000
"382","Hombre","Construcción","Cerrillos",273500,380000,241500
"383","Hombre","Comercio","Cerrillos",295380,292000,4e+05
"384","Hombre","Hoteles y Restaurantes","Cerrillos",185980,4e+05,5e+05
"385","Hombre","Transporte, Almacenamiento y Comunicaciones","Cerrillos",251620,285000,6e+05
"386","Hombre","Intermediación Financiera","Cerrillos",218800,5e+05,944061
"387","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cerrillos",251620,6e+05,4e+05
"388","Hombre","Administración Pública y Defensa","Cerrillos",252510,210000,440360
"389","Hombre","Enseñanza","Cerrillos",415720,380000,812888
"390","Hombre","Servicios Sociales y de Salud","Cerrillos",273500,370000,350000
"391","Hombre","Servicios Comunitarios, Sociales y Personales","Cerrillos",216612,90000,4e+05
"392","Hombre","Servicio Doméstico","Cerrillos",420241,210000,350000
"393","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cerro Navia",218800,210000,NA
"394","Hombre","Explotación de Minas y Canteras","Cerro Navia",382900,5e+05,6e+05
"395","Hombre","Industrias Manufactureras","Cerro Navia",202801,280000,320000
"396","Hombre","Electricidad, Gas y Agua","Cerro Navia",208954,NA,275000
"397","Hombre","Construcción","Cerro Navia",218800,3e+05,350000
"398","Hombre","Comercio","Cerro Navia",218800,250000,3e+05
"399","Hombre","Hoteles y Restaurantes","Cerro Navia",240680,254694,250500
"400","Hombre","Transporte, Almacenamiento y Comunicaciones","Cerro Navia",328200,280000,350000
"401","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cerro Navia",199108,330000,310000
"402","Hombre","Administración Pública y Defensa","Cerro Navia",207860,350000,245000
"403","Hombre","Enseñanza","Cerro Navia",284440,475000,355000
"404","Hombre","Servicios Sociales y de Salud","Cerro Navia",235210,350000,625500
"405","Hombre","Servicios Comunitarios, Sociales y Personales","Cerro Navia",199108,210000,350000
"406","Hombre","Servicio Doméstico","Cerro Navia",300850,350000,255500
"407","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chañaral",262560,NA,NA
"408","Hombre","Pesca","Chañaral",286468,280000,165000
"409","Hombre","Explotación de Minas y Canteras","Chañaral",437600,425000,5e+05
"410","Hombre","Industrias Manufactureras","Chañaral",410800,210000,4e+05
"411","Hombre","Electricidad, Gas y Agua","Chañaral",306320,6e+05,250000
"412","Hombre","Construcción","Chañaral",306320,250000,306250
"413","Hombre","Comercio","Chañaral",410800,205000,3e+05
"414","Hombre","Hoteles y Restaurantes","Chañaral",199108,210000,4e+05
"415","Hombre","Transporte, Almacenamiento y Comunicaciones","Chañaral",328200,475000,450000
"416","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chañaral",616200,350000,430000
"417","Hombre","Administración Pública y Defensa","Chañaral",422284,330000,465000
"418","Hombre","Enseñanza","Chañaral",480813,575000,625000
"419","Hombre","Servicios Sociales y de Salud","Chañaral",501231,680000,350000
"420","Hombre","Servicios Comunitarios, Sociales y Personales","Chañaral",379391,210000,3e+05
"421","Hombre","Servicio Doméstico","Chañaral",382900,NA,45000
"422","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chanco",203484,220000,240500
"423","Hombre","Explotación de Minas y Canteras","Chanco",328200,250000,5e+05
"424","Hombre","Industrias Manufactureras","Chanco",204578,255000,270500
"425","Hombre","Construcción","Chanco",204578,210000,247000
"426","Hombre","Comercio","Chanco",246150,210000,244000
"427","Hombre","Transporte, Almacenamiento y Comunicaciones","Chanco",822401,291348,270000
"428","Hombre","Administración Pública y Defensa","Chanco",204578,NA,295833
"429","Hombre","Enseñanza","Chanco",459480,243000,NA
"430","Hombre","Servicios Sociales y de Salud","Chanco",218800,7e+05,NA
"431","Hombre","Servicios Comunitarios, Sociales y Personales","Chanco",236304,NA,120000
"432","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chépica",196920,2e+05,240000
"433","Hombre","Explotación de Minas y Canteras","Chépica",240680,5e+05,NA
"434","Hombre","Industrias Manufactureras","Chépica",199108,220000,270000
"435","Hombre","Construcción","Chépica",204578,220000,3e+05
"436","Hombre","Comercio","Chépica",199108,2e+05,380000
"437","Hombre","Transporte, Almacenamiento y Comunicaciones","Chépica",342150,210000,250000
"438","Hombre","Intermediación Financiera","Chépica",239983,NA,NA
"439","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chépica",204578,1e+05,NA
"440","Hombre","Administración Pública y Defensa","Chépica",319448,NA,7e+05
"441","Hombre","Enseñanza","Chépica",247791,5e+05,8e+05
"442","Hombre","Servicios Sociales y de Salud","Chépica",821600,NA,NA
"443","Hombre","Servicio Doméstico","Chépica",76580,135000,270000
"444","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chiguayante",342150,247500,388721
"445","Hombre","Pesca","Chiguayante",1422200,3e+05,NA
"446","Hombre","Industrias Manufactureras","Chiguayante",492300,350000,310850
"447","Hombre","Electricidad, Gas y Agua","Chiguayante",547000,650000,350000
"448","Hombre","Construcción","Chiguayante",390558,280000,3e+05
"449","Hombre","Comercio","Chiguayante",328200,210000,260000
"450","Hombre","Hoteles y Restaurantes","Chiguayante",109400,220000,3e+05
"451","Hombre","Transporte, Almacenamiento y Comunicaciones","Chiguayante",328200,3e+05,315000
"452","Hombre","Intermediación Financiera","Chiguayante",547000,450000,485000
"453","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chiguayante",513500,4e+05,5e+05
"454","Hombre","Administración Pública y Defensa","Chiguayante",437600,4e+05,350000
"455","Hombre","Enseñanza","Chiguayante",547000,7e+05,450000
"456","Hombre","Servicios Sociales y de Salud","Chiguayante",1969200,330000,350000
"457","Hombre","Servicios Comunitarios, Sociales y Personales","Chiguayante",1027000,215939,241000
"458","Hombre","Servicio Doméstico","Chiguayante",513500,210000,250000
"459","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chile Chico",300850,180000,175000
"460","Hombre","Explotación de Minas y Canteras","Chile Chico",529496,7e+05,6e+05
"461","Hombre","Industrias Manufactureras","Chile Chico",462150,297000,5e+05
"462","Hombre","Electricidad, Gas y Agua","Chile Chico",361020,NA,356000
"463","Hombre","Construcción","Chile Chico",246315,250000,3e+05
"464","Hombre","Comercio","Chile Chico",359230,273565,5e+05
"465","Hombre","Hoteles y Restaurantes","Chile Chico",306320,250000,460000
"466","Hombre","Transporte, Almacenamiento y Comunicaciones","Chile Chico",437600,3e+05,3e+05
"467","Hombre","Administración Pública y Defensa","Chile Chico",547000,490000,575000
"468","Hombre","Enseñanza","Chile Chico",437600,480000,548000
"469","Hombre","Servicios Sociales y de Salud","Chile Chico",273500,NA,610000
"470","Hombre","Servicios Comunitarios, Sociales y Personales","Chile Chico",218800,NA,380000
"471","Hombre","Servicio Doméstico","Chile Chico",410800,NA,230000
"472","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chillán",200202,220000,250000
"473","Hombre","Explotación de Minas y Canteras","Chillán",437600,425000,820000
"474","Hombre","Industrias Manufactureras","Chillán",202390,210000,3e+05
"475","Hombre","Electricidad, Gas y Agua","Chillán",711100,230000,245000
"476","Hombre","Construcción","Chillán",218800,220000,280000
"477","Hombre","Comercio","Chillán",201083,213030,250000
"478","Hombre","Hoteles y Restaurantes","Chillán",202390,210000,3e+05
"479","Hombre","Transporte, Almacenamiento y Comunicaciones","Chillán",200749,230000,245500
"480","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chillán",296559,245000,550000
"481","Hombre","Administración Pública y Defensa","Chillán",492300,650000,605634
"482","Hombre","Enseñanza","Chillán",262560,345000,475000
"483","Hombre","Servicios Sociales y de Salud","Chillán",382900,4e+05,825000
"484","Hombre","Servicios Comunitarios, Sociales y Personales","Chillán",199108,150000,2e+05
"485","Hombre","Servicio Doméstico","Chillán",369720,120000,NA
"486","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chillán Viejo",180510,210000,2e+05
"487","Hombre","Industrias Manufactureras","Chillán Viejo",202390,210000,241000
"488","Hombre","Construcción","Chillán Viejo",208954,250000,350000
"489","Hombre","Comercio","Chillán Viejo",196920,210000,241000
"490","Hombre","Hoteles y Restaurantes","Chillán Viejo",176408,170000,240000
"491","Hombre","Transporte, Almacenamiento y Comunicaciones","Chillán Viejo",229740,450000,247500
"492","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chillán Viejo",240680,2500000,450000
"493","Hombre","Administración Pública y Defensa","Chillán Viejo",478625,450000,6e+05
"494","Hombre","Enseñanza","Chillán Viejo",235210,3e+05,345000
"495","Hombre","Servicios Sociales y de Salud","Chillán Viejo",196920,210000,836000
"496","Hombre","Servicio Doméstico","Chillán Viejo",164320,250000,140500
"497","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chimbarongo",196920,210000,241000
"498","Hombre","Industrias Manufactureras","Chimbarongo",164100,210000,250000
"499","Hombre","Electricidad, Gas y Agua","Chimbarongo",307414,NA,NA
"500","Hombre","Construcción","Chimbarongo",328200,250000,246349
"501","Hombre","Comercio","Chimbarongo",196920,210000,250000
"502","Hombre","Hoteles y Restaurantes","Chimbarongo",267020,188000,260000
"503","Hombre","Transporte, Almacenamiento y Comunicaciones","Chimbarongo",229740,265000,260000
"504","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chimbarongo",229740,550000,6e+05
"505","Hombre","Administración Pública y Defensa","Chimbarongo",412438,4e+05,550000
"506","Hombre","Servicios Sociales y de Salud","Chimbarongo",284440,2350000,241000
"507","Hombre","Servicios Comunitarios, Sociales y Personales","Chimbarongo",224270,250000,251000
"508","Hombre","Servicio Doméstico","Chimbarongo",205400,NA,230500
"509","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cholchol",247345,1e+05,99000
"510","Hombre","Industrias Manufactureras","Cholchol",204578,3e+05,270000
"511","Hombre","Construcción","Cholchol",199108,250000,262758
"512","Hombre","Comercio","Cholchol",225529,150000,55000
"513","Hombre","Hoteles y Restaurantes","Cholchol",238380,2e+05,NA
"514","Hombre","Transporte, Almacenamiento y Comunicaciones","Cholchol",273500,270000,NA
"515","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cholchol",218800,210000,7e+05
"516","Hombre","Administración Pública y Defensa","Cholchol",853320,276686,3e+05
"517","Hombre","Enseñanza","Cholchol",204578,210000,485000
"518","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Chonchi",164320,150000,190000
"519","Hombre","Pesca","Chonchi",218800,255000,240000
"520","Hombre","Industrias Manufactureras","Chonchi",199108,250000,247500
"521","Hombre","Construcción","Chonchi",207860,155000,220000
"522","Hombre","Comercio","Chonchi",202390,210000,222321
"523","Hombre","Transporte, Almacenamiento y Comunicaciones","Chonchi",174590,210000,319954
"524","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Chonchi",592815,NA,250000
"525","Hombre","Administración Pública y Defensa","Chonchi",284440,237500,793184
"526","Hombre","Servicios Sociales y de Salud","Chonchi",350080,5e+05,NA
"527","Hombre","Servicios Comunitarios, Sociales y Personales","Chonchi",199108,249655,450820
"528","Hombre","Servicio Doméstico","Chonchi",131456,150000,85000
"529","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cisnes",308100,220000,4e+05
"530","Hombre","Pesca","Cisnes",348960,315000,3e+05
"531","Hombre","Industrias Manufactureras","Cisnes",284440,210000,240000
"532","Hombre","Electricidad, Gas y Agua","Cisnes",492300,325000,240000
"533","Hombre","Construcción","Cisnes",244975,380000,350000
"534","Hombre","Comercio","Cisnes",373828,350000,325000
"535","Hombre","Hoteles y Restaurantes","Cisnes",612640,2e+05,319000
"536","Hombre","Transporte, Almacenamiento y Comunicaciones","Cisnes",526900,8e+05,1200000
"537","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cisnes",765800,210000,450000
"538","Hombre","Administración Pública y Defensa","Cisnes",1094000,6e+05,820000
"539","Hombre","Enseñanza","Cisnes",382900,330000,332000
"540","Hombre","Servicios Sociales y de Salud","Cisnes",328200,380000,8e+05
"541","Hombre","Servicios Comunitarios, Sociales y Personales","Cisnes",328200,NA,NA
"542","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cobquecura",199108,40000,250000
"543","Hombre","Explotación de Minas y Canteras","Cobquecura",164320,NA,NA
"544","Hombre","Construcción","Cobquecura",212432,2e+05,289000
"545","Hombre","Comercio","Cobquecura",218800,210000,322500
"546","Hombre","Hoteles y Restaurantes","Cobquecura",205400,505000,433695
"547","Hombre","Administración Pública y Defensa","Cobquecura",525120,320000,448500
"548","Hombre","Enseñanza","Cobquecura",382900,9e+05,670000
"549","Hombre","Servicios Sociales y de Salud","Cobquecura",382900,NA,NA
"550","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Cochrane",308100,2e+05,241000
"551","Hombre","Industrias Manufactureras","Cochrane",616200,650000,5e+05
"552","Hombre","Construcción","Cochrane",322730,250000,325000
"553","Hombre","Comercio","Cochrane",359450,4e+05,3e+05
"554","Hombre","Hoteles y Restaurantes","Cochrane",616200,NA,275000
"555","Hombre","Intermediación Financiera","Cochrane",199108,NA,NA
"556","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Cochrane",765800,4e+05,6e+05
"557","Hombre","Administración Pública y Defensa","Cochrane",691000,1850000,6e+05
"558","Hombre","Enseñanza","Cochrane",322730,NA,7e+05
"559","Hombre","Servicios Sociales y de Salud","Cochrane",492300,380000,7e+05
"560","Hombre","Servicios Comunitarios, Sociales y Personales","Cochrane",185980,5e+05,NA
"561","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Codegua",199108,237020,250000
"562","Hombre","Explotación de Minas y Canteras","Codegua",875200,NA,539722
"563","Hombre","Industrias Manufactureras","Codegua",202390,225000,241000
"564","Hombre","Construcción","Codegua",316641,260000,4e+05
"565","Hombre","Comercio","Codegua",199108,195000,280000
"566","Hombre","Hoteles y Restaurantes","Codegua",308485,NA,241000
"567","Hombre","Transporte, Almacenamiento y Comunicaciones","Codegua",366490,245000,3e+05
"568","Hombre","Enseñanza","Codegua",389464,536684,6e+05
"569","Hombre","Servicios Sociales y de Salud","Codegua",273500,528500,4e+05
"570","Hombre","Servicio Doméstico","Codegua",269124,280000,370500
"571","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Coelemu",202254,242500,235000
"572","Hombre","Industrias Manufactureras","Coelemu",199108,257500,240000
"573","Hombre","Electricidad, Gas y Agua","Coelemu",207860,210000,280000
"574","Hombre","Construcción","Coelemu",273500,262500,311206
"575","Hombre","Comercio","Coelemu",199108,210000,210000
"576","Hombre","Transporte, Almacenamiento y Comunicaciones","Coelemu",211689,4e+05,160000
"577","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Coelemu",229740,5e+05,220000
"578","Hombre","Administración Pública y Defensa","Coelemu",513500,390000,240000
"579","Hombre","Enseñanza","Coelemu",582008,320000,5e+05
"580","Hombre","Servicios Comunitarios, Sociales y Personales","Coelemu",153160,2e+05,250000
"581","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Coihueco",196920,192000,230000
"582","Hombre","Industrias Manufactureras","Coihueco",164100,190000,240000
"583","Hombre","Electricidad, Gas y Agua","Coihueco",196920,NA,NA
"584","Hombre","Construcción","Coihueco",200202,210000,4e+05
"585","Hombre","Comercio","Coihueco",202254,212500,50000
"586","Hombre","Transporte, Almacenamiento y Comunicaciones","Coihueco",218800,170643,3e+05
