"","comuna","sex","branch","2011","2013","2015"
"386","Cabrero","Hombre","Comercio",327990,258000,250000
"387","Cabrero","Hombre","Transporte, Almacenamiento y Comunicaciones",348712,210000,260540
"388","Cabrero","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",408974,311282,500000
"389","Cabrero","Hombre","Administración Pública y Defensa",184584,205000,420500
"390","Cabrero","Hombre","Otras Actividades de Servicios",218800,NA,180000
"391","Cabrero","Mujer","Agricultura, Ganadería, Caza y Silvicultura",150447,200213,240500
"392","Cabrero","Mujer","Pesca",273500,NA,NA
"393","Cabrero","Mujer","Industrias Manufactureras",201345,260000,172500
"394","Cabrero","Mujer","Comercio",152999,104061,120000
"395","Cabrero","Mujer","Hoteles y Restaurantes",327090,200000,190000
"396","Cabrero","Mujer","Transporte, Almacenamiento y Comunicaciones",273500,NA,180000
"397","Cabrero","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",185980,500000,300000
"398","Cabrero","Mujer","Administración Pública y Defensa",289074,380000,280000
"399","Cabrero","Mujer","Enseñanza",317197,208215,241000
"400","Cabrero","Mujer","Servicios Sociales y de Salud",295380,300000,NA
"401","Cabrero","Mujer","Otras Actividades de Servicios",656400,181875,600000
"402","Cabrero","Mujer","Servicio Doméstico",120038,64938,100000
"403","Calama","Hombre","Agricultura, Ganadería, Caza y Silvicultura",294324,300000,270577
"404","Calama","Hombre","Explotación de Minas y Canteras",547000,600000,700000
"405","Calama","Hombre","Industrias Manufactureras",390531,500000,571921
"406","Calama","Hombre","Electricidad, Gas y Agua",404780,607143,493202
"407","Calama","Hombre","Construcción",452502,380650,400000
"408","Calama","Hombre","Comercio",348035,207329,371986
"409","Calama","Hombre","Hoteles y Restaurantes",448904,300000,470217
"410","Calama","Hombre","Transporte, Almacenamiento y Comunicaciones",437600,400000,577254
"411","Calama","Hombre","Intermediación Financiera",449116,407928,1200000
"412","Calama","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",533060,540860,482488
"413","Calama","Hombre","Administración Pública y Defensa",437600,342647,546618
"414","Calama","Hombre","Enseñanza",586901,749346,1007000
"415","Calama","Hombre","Servicios Sociales y de Salud",437600,468860,397797
"416","Calama","Hombre","Otras Actividades de Servicios",350080,300000,373375
"417","Calama","Hombre","Servicio Doméstico",270257,389796,320000
"418","Calama","Hombre","No Bien Especificado",1335100,NA,571728
"419","Calama","Mujer","Agricultura, Ganadería, Caza y Silvicultura",190629,200000,327350
"420","Calama","Mujer","Explotación de Minas y Canteras",382900,383608,500000
"421","Calama","Mujer","Industrias Manufactureras",236445,100000,213793
"422","Calama","Mujer","Electricidad, Gas y Agua",503240,NA,600000
"423","Calama","Mujer","Construcción",374978,371901,666667
"424","Calama","Mujer","Comercio",248398,200000,250000
"425","Calama","Mujer","Hoteles y Restaurantes",219338,260116,300000
"426","Calama","Mujer","Transporte, Almacenamiento y Comunicaciones",312334,300000,412766
"427","Calama","Mujer","Intermediación Financiera",382900,458175,422215
"428","Calama","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",327225,223222,350000
"429","Calama","Mujer","Administración Pública y Defensa",326913,245588,367375
"430","Calama","Mujer","Enseñanza",332166,493448,400000
"431","Calama","Mujer","Servicios Sociales y de Salud",329347,460811,355353
"432","Calama","Mujer","Otras Actividades de Servicios",300850,250000,381373
"433","Calama","Mujer","Servicio Doméstico",164100,250000,135014
"434","Calbuco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",208357,120000,200000
"435","Calbuco","Hombre","Pesca",216886,200000,300000
"436","Calbuco","Hombre","Explotación de Minas y Canteras",306320,160000,NA
"437","Calbuco","Hombre","Industrias Manufactureras",225939,220000,250000
"438","Calbuco","Hombre","Construcción",236304,210000,250000
"439","Calbuco","Hombre","Comercio",308100,203585,250000
"440","Calbuco","Hombre","Hoteles y Restaurantes",198291,500000,241000
"441","Calbuco","Hombre","Transporte, Almacenamiento y Comunicaciones",388499,178621,252184
"442","Calbuco","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",326968,NA,7000000
"443","Calbuco","Hombre","Administración Pública y Defensa",328200,239008,982595
"444","Calbuco","Hombre","Enseñanza",440608,866207,856562
"445","Calbuco","Hombre","Servicios Sociales y de Salud",328200,652000,300000
"446","Calbuco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",82160,59106,130714
"447","Calbuco","Mujer","Pesca",199108,127073,265721
"448","Calbuco","Mujer","Industrias Manufactureras",253580,210000,250000
"449","Calbuco","Mujer","Comercio",205100,140000,150000
"450","Calbuco","Mujer","Hoteles y Restaurantes",198697,149699,187705
"451","Calbuco","Mujer","Transporte, Almacenamiento y Comunicaciones",199108,212273,NA
"452","Calbuco","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",260035,64390,100000
"453","Calbuco","Mujer","Enseñanza",266992,200000,391358
"454","Calbuco","Mujer","Servicios Sociales y de Salud",293771,347674,296571
"455","Calbuco","Mujer","Servicio Doméstico",119512,70509,220000
"456","Caldera","Hombre","Agricultura, Ganadería, Caza y Silvicultura",218800,179172,NA
"457","Caldera","Hombre","Pesca",410800,300000,300000
"458","Caldera","Hombre","Explotación de Minas y Canteras",470047,450000,600000
"459","Caldera","Hombre","Industrias Manufactureras",273500,477586,230000
"460","Caldera","Hombre","Electricidad, Gas y Agua",273500,180000,750000
"461","Caldera","Hombre","Construcción",380295,204500,310000
"462","Caldera","Hombre","Comercio",273500,182542,450000
"463","Caldera","Hombre","Hoteles y Restaurantes",493759,228391,230000
"464","Caldera","Hombre","Transporte, Almacenamiento y Comunicaciones",801275,425806,425000
"465","Caldera","Hombre","Intermediación Financiera",262992,700000,NA
"466","Caldera","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",594510,700000,475000
"467","Caldera","Hombre","Administración Pública y Defensa",338619,461538,500000
"468","Caldera","Hombre","Enseñanza",492300,494286,350000
"469","Caldera","Hombre","Servicios Sociales y de Salud",547000,348596,160000
"470","Caldera","Hombre","Otras Actividades de Servicios",524154,280000,NA
"471","Caldera","Mujer","Pesca",199655,230220,185500
"472","Caldera","Mujer","Industrias Manufactureras",258044,217931,300000
"473","Caldera","Mujer","Comercio",218800,156935,230000
"474","Caldera","Mujer","Hoteles y Restaurantes",221679,200000,290000
"475","Caldera","Mujer","Intermediación Financiera",198521,500000,NA
"476","Caldera","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",309967,170745,290000
"477","Caldera","Mujer","Administración Pública y Defensa",258824,337500,550000
"478","Caldera","Mujer","Enseñanza",353941,328772,600000
"479","Caldera","Mujer","Servicios Sociales y de Salud",109400,339038,500000
"480","Caldera","Mujer","Otras Actividades de Servicios",270558,177612,241000
"481","Caldera","Mujer","Servicio Doméstico",65399,160000,300000
"482","Calera","Hombre","Agricultura, Ganadería, Caza y Silvicultura",218800,268955,241000
"483","Calera","Hombre","Explotación de Minas y Canteras",497561,700000,532143
"484","Calera","Hombre","Industrias Manufactureras",492502,240000,371627
"485","Calera","Hombre","Electricidad, Gas y Agua",328200,397903,500000
"486","Calera","Hombre","Construcción",205267,224082,275225
"487","Calera","Hombre","Comercio",226341,213000,241338
"488","Calera","Hombre","Hoteles y Restaurantes",175040,190642,300000
"489","Calera","Hombre","Transporte, Almacenamiento y Comunicaciones",303842,213931,350000
"490","Calera","Hombre","Intermediación Financiera",1969200,808400,510078
"491","Calera","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",452678,546275,244163
"492","Calera","Hombre","Administración Pública y Defensa",805036,600000,252475
"493","Calera","Hombre","Enseñanza",285476,372308,391227
"494","Calera","Mujer","Agricultura, Ganadería, Caza y Silvicultura",164157,220000,243126
"495","Calera","Mujer","Industrias Manufactureras",144970,128467,177158
"496","Calera","Mujer","Electricidad, Gas y Agua",54700,NA,NA
"497","Calera","Mujer","Comercio",149178,180873,200000
"498","Calera","Mujer","Hoteles y Restaurantes",193406,200000,161677
"499","Calera","Mujer","Transporte, Almacenamiento y Comunicaciones",410800,200000,312339
"500","Calera","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",331178,220000,119507
"501","Calera","Mujer","Administración Pública y Defensa",218800,352660,513118
"502","Calera","Mujer","Enseñanza",206145,274012,269729
"503","Calera","Mujer","Servicios Sociales y de Salud",328200,205921,411675
"504","Calera","Mujer","Otras Actividades de Servicios",163620,300000,80000
"505","Calera","Mujer","Servicio Doméstico",187748,176343,140000
"506","Calera de Tango","Hombre","Agricultura, Ganadería, Caza y Silvicultura",221231,243689,300000
"507","Calera de Tango","Hombre","Industrias Manufactureras",308408,210000,345000
"508","Calera de Tango","Hombre","Construcción",328200,241399,200000
"509","Calera de Tango","Hombre","Comercio",284945,273447,350000
"510","Calera de Tango","Hombre","Transporte, Almacenamiento y Comunicaciones",339525,416170,381194
"511","Calera de Tango","Hombre","Intermediación Financiera",929900,425000,NA
"512","Calera de Tango","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1010219,210000,850087
"513","Calera de Tango","Hombre","Administración Pública y Defensa",277906,464254,1072896
"514","Calera de Tango","Hombre","Enseñanza",658917,217236,240000
"515","Calera de Tango","Hombre","Otras Actividades de Servicios",531622,230000,360000
"516","Calera de Tango","Hombre","Servicio Doméstico",223475,231375,240000
"517","Calera de Tango","Hombre","No Bien Especificado",196920,NA,NA
"518","Calera de Tango","Mujer","Agricultura, Ganadería, Caza y Silvicultura",195608,280000,233000
"519","Calera de Tango","Mujer","Industrias Manufactureras",196920,215323,240000
"520","Calera de Tango","Mujer","Comercio",224838,154991,255500
"521","Calera de Tango","Mujer","Hoteles y Restaurantes",240680,210000,700000
"522","Calera de Tango","Mujer","Transporte, Almacenamiento y Comunicaciones",567607,484249,235000
"523","Calera de Tango","Mujer","Administración Pública y Defensa",547000,190000,471429
"524","Calera de Tango","Mujer","Enseñanza",380253,431269,232500
"525","Calera de Tango","Mujer","Servicios Sociales y de Salud",350080,NA,334432
"526","Calera de Tango","Mujer","Otras Actividades de Servicios",218800,215400,1000000
"527","Calera de Tango","Mujer","Servicio Doméstico",164100,255391,225000
"528","Calle Larga","Hombre","Agricultura, Ganadería, Caza y Silvicultura",196920,210000,250000
"529","Calle Larga","Hombre","Explotación de Minas y Canteras",472309,637318,750000
"530","Calle Larga","Hombre","Industrias Manufactureras",240680,195000,600000
"531","Calle Larga","Hombre","Construcción",413586,300000,277258
"532","Calle Larga","Hombre","Comercio",210764,226712,500000
"533","Calle Larga","Hombre","Hoteles y Restaurantes",207583,NA,300000
"534","Calle Larga","Hombre","Transporte, Almacenamiento y Comunicaciones",202116,196170,503000
"535","Calle Larga","Hombre","Administración Pública y Defensa",248885,210000,400000
"536","Calle Larga","Hombre","Enseñanza",1527461,779616,515000
"537","Calle Larga","Hombre","Servicios Sociales y de Salud",1170298,NA,400000
"538","Calle Larga","Hombre","Otras Actividades de Servicios",328200,235538,NA
"539","Calle Larga","Hombre","Servicio Doméstico",236488,190000,NA
"540","Calle Larga","Mujer","Agricultura, Ganadería, Caza y Silvicultura",196920,209727,240000
"541","Calle Larga","Mujer","Explotación de Minas y Canteras",437600,480623,NA
"542","Calle Larga","Mujer","Industrias Manufactureras",65640,NA,50000
"543","Calle Larga","Mujer","Construcción",218800,NA,210000
"544","Calle Larga","Mujer","Comercio",117765,166322,240000
"545","Calle Larga","Mujer","Hoteles y Restaurantes",281450,147277,NA
"546","Calle Larga","Mujer","Transporte, Almacenamiento y Comunicaciones",196920,NA,925000
"547","Calle Larga","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",241988,NA,NA
"548","Calle Larga","Mujer","Enseñanza",656400,181263,NA
"549","Calle Larga","Mujer","Servicios Sociales y de Salud",273500,NA,400000
"550","Calle Larga","Mujer","Otras Actividades de Servicios",196920,45000,255000
"551","Calle Larga","Mujer","Servicio Doméstico",106483,115769,101138
"552","Camarones","Hombre","Agricultura, Ganadería, Caza y Silvicultura",369720,190196,70000
"553","Camarones","Hombre","Pesca",410800,50000,NA
"554","Camarones","Hombre","Industrias Manufactureras",184860,250000,200000
"555","Camarones","Hombre","Comercio",123240,118431,NA
"556","Camarones","Hombre","Administración Pública y Defensa",300850,455000,NA
"557","Camarones","Hombre","Otras Actividades de Servicios",109400,NA,90000
"558","Camarones","Mujer","Industrias Manufactureras",184860,190000,42000
"559","Camarones","Mujer","Comercio",616200,50000,135000
"560","Camarones","Mujer","Hoteles y Restaurantes",513500,350000,500000
"561","Camarones","Mujer","Enseñanza",196920,300000,NA
"562","Camarones","Mujer","Otras Actividades de Servicios",80956,NA,NA
"563","Camiña","Hombre","Agricultura, Ganadería, Caza y Silvicultura",369720,60000,80000
"564","Camiña","Hombre","Construcción",262560,NA,850000
"565","Camiña","Hombre","Transporte, Almacenamiento y Comunicaciones",270150,325000,NA
"566","Camiña","Mujer","Agricultura, Ganadería, Caza y Silvicultura",102700,58464,50000
"567","Camiña","Mujer","Industrias Manufactureras",123240,NA,50000
"568","Camiña","Mujer","Hoteles y Restaurantes",515212,NA,250000
"569","Camiña","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",98460,NA,NA
"570","Camiña","Mujer","Administración Pública y Defensa",200567,NA,NA
"571","Canela","Hombre","Agricultura, Ganadería, Caza y Silvicultura",183393,45000,243086
"572","Canela","Hombre","Explotación de Minas y Canteras",307097,423284,400000
"573","Canela","Hombre","Industrias Manufactureras",218800,NA,1200000
"574","Canela","Hombre","Electricidad, Gas y Agua",131280,NA,500000
"575","Canela","Hombre","Construcción",437600,208182,275000
"576","Canela","Hombre","Comercio",199108,101797,350000
"577","Canela","Hombre","Transporte, Almacenamiento y Comunicaciones",199108,339459,390000
"578","Canela","Hombre","Administración Pública y Defensa",273500,490000,300000
"579","Canela","Hombre","Servicios Sociales y de Salud",656400,NA,2100000
"580","Canela","Mujer","Agricultura, Ganadería, Caza y Silvicultura",199108,210000,NA
"581","Canela","Mujer","Explotación de Minas y Canteras",218800,290000,NA
"582","Canela","Mujer","Industrias Manufactureras",61620,600000,144000
"583","Canela","Mujer","Comercio",200248,200000,275000
"584","Canela","Mujer","Hoteles y Restaurantes",168476,210000,270000
"585","Canela","Mujer","Transporte, Almacenamiento y Comunicaciones",218800,120000,NA
"586","Canela","Mujer","Administración Pública y Defensa",399310,NA,415000
"587","Canela","Mujer","Enseñanza",199108,148690,680000
"588","Canela","Mujer","Servicios Sociales y de Salud",459480,800000,407500
"589","Canela","Mujer","Servicio Doméstico",185170,132727,190000
"590","Cañete","Hombre","Agricultura, Ganadería, Caza y Silvicultura",196920,210000,195312
"591","Cañete","Hombre","Pesca",323224,NA,NA
"592","Cañete","Hombre","Industrias Manufactureras",204557,170000,240000
"593","Cañete","Hombre","Electricidad, Gas y Agua",142786,170000,268723
"594","Cañete","Hombre","Construcción",201795,210000,241000
"595","Cañete","Hombre","Comercio",182619,206327,200000
"596","Cañete","Hombre","Hoteles y Restaurantes",218800,NA,300000
"597","Cañete","Hombre","Transporte, Almacenamiento y Comunicaciones",155348,215556,250000
"598","Cañete","Hombre","Intermediación Financiera",404979,NA,450684
