"","comuna","sex","branch","2011","2013","2015"
"385","Cabrero","Hombre","Construcción",249629,269429,333500
"386","Cabrero","Hombre","Comercio",343811,229231,315632
"387","Cabrero","Hombre","Transporte, Almacenamiento y Comunicaciones",358589,240020,300513
"388","Cabrero","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",408974,348171,500000
"389","Cabrero","Hombre","Administración Pública y Defensa",695579,205000,420500
"390","Cabrero","Hombre","Otras Actividades de Servicios",218800,NA,180000
"391","Cabrero","Mujer","Agricultura, Ganadería, Caza y Silvicultura",200310,153293,227167
"392","Cabrero","Mujer","Pesca",273500,NA,NA
"393","Cabrero","Mujer","Industrias Manufactureras",203243,260000,182000
"394","Cabrero","Mujer","Comercio",204345,130064,183429
"395","Cabrero","Mujer","Hoteles y Restaurantes",327090,195913,190000
"396","Cabrero","Mujer","Transporte, Almacenamiento y Comunicaciones",273500,NA,215000
"397","Cabrero","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",185980,500000,300000
"398","Cabrero","Mujer","Administración Pública y Defensa",295289,380000,307000
"399","Cabrero","Mujer","Enseñanza",332655,210257,317556
"400","Cabrero","Mujer","Servicios Sociales y de Salud",295380,300000,NA
"401","Cabrero","Mujer","Otras Actividades de Servicios",656400,184973,600000
"402","Cabrero","Mujer","Servicio Doméstico",128720,91157,111429
"403","Calama","Hombre","Agricultura, Ganadería, Caza y Silvicultura",267854,336787,274582
"404","Calama","Hombre","Explotación de Minas y Canteras",743832,804956,848010
"405","Calama","Hombre","Industrias Manufactureras",498624,550781,615933
"406","Calama","Hombre","Electricidad, Gas y Agua",442820,654485,528330
"407","Calama","Hombre","Construcción",636538,441668,563803
"408","Calama","Hombre","Comercio",539193,278796,445024
"409","Calama","Hombre","Hoteles y Restaurantes",450564,286891,814805
"410","Calama","Hombre","Transporte, Almacenamiento y Comunicaciones",562492,469868,702732
"411","Calama","Hombre","Intermediación Financiera",449116,407928,1200000
"412","Calama","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",608898,768484,578273
"413","Calama","Hombre","Administración Pública y Defensa",551388,442167,702745
"414","Calama","Hombre","Enseñanza",670501,760460,940939
"415","Calama","Hombre","Servicios Sociales y de Salud",502572,499022,475549
"416","Calama","Hombre","Otras Actividades de Servicios",413532,313381,570888
"417","Calama","Hombre","Servicio Doméstico",288849,424476,320000
"418","Calama","Hombre","No Bien Especificado",1335100,NA,571728
"419","Calama","Mujer","Agricultura, Ganadería, Caza y Silvicultura",169414,200000,327350
"420","Calama","Mujer","Explotación de Minas y Canteras",527626,456982,609513
"421","Calama","Mujer","Industrias Manufactureras",782943,264100,358836
"422","Calama","Mujer","Electricidad, Gas y Agua",503240,NA,600000
"423","Calama","Mujer","Construcción",564029,393756,779330
"424","Calama","Mujer","Comercio",334729,248247,279946
"425","Calama","Mujer","Hoteles y Restaurantes",286795,321301,385548
"426","Calama","Mujer","Transporte, Almacenamiento y Comunicaciones",383937,320093,371466
"427","Calama","Mujer","Intermediación Financiera",422250,487258,711460
"428","Calama","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",597575,351852,588873
"429","Calama","Mujer","Administración Pública y Defensa",336305,297302,540761
"430","Calama","Mujer","Enseñanza",411300,508135,458614
"431","Calama","Mujer","Servicios Sociales y de Salud",483455,884700,442971
"432","Calama","Mujer","Otras Actividades de Servicios",356276,254215,398516
"433","Calama","Mujer","Servicio Doméstico",181579,217986,161323
"434","Calbuco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",272732,125015,193999
"435","Calbuco","Hombre","Pesca",284138,227765,325373
"436","Calbuco","Hombre","Explotación de Minas y Canteras",306320,160000,NA
"437","Calbuco","Hombre","Industrias Manufactureras",347886,249820,280683
"438","Calbuco","Hombre","Construcción",318275,196259,264057
"439","Calbuco","Hombre","Comercio",362017,202142,257942
"440","Calbuco","Hombre","Hoteles y Restaurantes",198291,500000,241000
"441","Calbuco","Hombre","Transporte, Almacenamiento y Comunicaciones",354959,200188,263042
"442","Calbuco","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",326968,NA,7000000
"443","Calbuco","Hombre","Administración Pública y Defensa",357231,239008,865730
"444","Calbuco","Hombre","Enseñanza",370238,840386,830629
"445","Calbuco","Hombre","Servicios Sociales y de Salud",328200,652000,300000
"446","Calbuco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",148463,81300,178761
"447","Calbuco","Mujer","Pesca",179046,132593,324317
"448","Calbuco","Mujer","Industrias Manufactureras",272522,259161,243977
"449","Calbuco","Mujer","Comercio",578676,168125,170861
"450","Calbuco","Mujer","Hoteles y Restaurantes",299539,142302,173890
"451","Calbuco","Mujer","Transporte, Almacenamiento y Comunicaciones",199108,212273,NA
"452","Calbuco","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",260035,64390,100000
"453","Calbuco","Mujer","Enseñanza",286330,266814,430789
"454","Calbuco","Mujer","Servicios Sociales y de Salud",317476,377189,404203
"455","Calbuco","Mujer","Servicio Doméstico",124896,108756,220000
"456","Caldera","Hombre","Agricultura, Ganadería, Caza y Silvicultura",271235,179172,NA
"457","Caldera","Hombre","Pesca",571760,299113,413667
"458","Caldera","Hombre","Explotación de Minas y Canteras",530828,552286,650000
"459","Caldera","Hombre","Industrias Manufactureras",285838,517882,376667
"460","Caldera","Hombre","Electricidad, Gas y Agua",273500,180000,750000
"461","Caldera","Hombre","Construcción",353737,274241,412500
"462","Caldera","Hombre","Comercio",482600,181028,513846
"463","Caldera","Hombre","Hoteles y Restaurantes",543168,237970,378571
"464","Caldera","Hombre","Transporte, Almacenamiento y Comunicaciones",902701,452178,504167
"465","Caldera","Hombre","Intermediación Financiera",262992,700000,NA
"466","Caldera","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",733579,700000,491667
"467","Caldera","Hombre","Administración Pública y Defensa",411634,461538,631200
"468","Caldera","Hombre","Enseñanza",492300,494286,350000
"469","Caldera","Hombre","Servicios Sociales y de Salud",586405,511149,160000
"470","Caldera","Hombre","Otras Actividades de Servicios",541412,280000,NA
"471","Caldera","Mujer","Pesca",236758,206645,185500
"472","Caldera","Mujer","Industrias Manufactureras",298505,181443,300000
"473","Caldera","Mujer","Comercio",294696,155926,253167
"474","Caldera","Mujer","Hoteles y Restaurantes",611022,212163,393000
"475","Caldera","Mujer","Intermediación Financiera",198521,500000,NA
"476","Caldera","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",311565,170745,290000
"477","Caldera","Mujer","Administración Pública y Defensa",317317,494153,641216
"478","Caldera","Mujer","Enseñanza",417690,436305,498000
"479","Caldera","Mujer","Servicios Sociales y de Salud",109400,519659,566667
"480","Caldera","Mujer","Otras Actividades de Servicios",270558,183871,241000
"481","Caldera","Mujer","Servicio Doméstico",84213,177818,300000
"482","Calera","Hombre","Agricultura, Ganadería, Caza y Silvicultura",302676,353842,250692
"483","Calera","Hombre","Explotación de Minas y Canteras",617797,605868,846235
"484","Calera","Hombre","Industrias Manufactureras",428633,434896,500728
"485","Calera","Hombre","Electricidad, Gas y Agua",328200,397903,500000
"486","Calera","Hombre","Construcción",257721,312597,330628
"487","Calera","Hombre","Comercio",244531,226030,263872
"488","Calera","Hombre","Hoteles y Restaurantes",175040,190642,300000
"489","Calera","Hombre","Transporte, Almacenamiento y Comunicaciones",280868,222150,395162
"490","Calera","Hombre","Intermediación Financiera",1969200,808400,530166
"491","Calera","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",452462,645614,345906
"492","Calera","Hombre","Administración Pública y Defensa",677940,600000,257908
"493","Calera","Hombre","Enseñanza",280982,372308,391227
"494","Calera","Mujer","Agricultura, Ganadería, Caza y Silvicultura",152942,203920,228459
"495","Calera","Mujer","Industrias Manufactureras",130201,137684,171823
"496","Calera","Mujer","Electricidad, Gas y Agua",54700,NA,NA
"497","Calera","Mujer","Comercio",152230,184172,206728
"498","Calera","Mujer","Hoteles y Restaurantes",183730,200000,160735
"499","Calera","Mujer","Transporte, Almacenamiento y Comunicaciones",410800,200000,347975
"500","Calera","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",331178,335251,154300
"501","Calera","Mujer","Administración Pública y Defensa",218800,351480,547277
"502","Calera","Mujer","Enseñanza",243860,341944,334647
"503","Calera","Mujer","Servicios Sociales y de Salud",328200,305158,378478
"504","Calera","Mujer","Otras Actividades de Servicios",174855,300000,150000
"505","Calera","Mujer","Servicio Doméstico",198309,156727,135047
"506","Calera de Tango","Hombre","Agricultura, Ganadería, Caza y Silvicultura",255666,233573,337857
"507","Calera de Tango","Hombre","Industrias Manufactureras",330899,236667,366335
"508","Calera de Tango","Hombre","Construcción",328200,261716,350000
"509","Calera de Tango","Hombre","Comercio",436209,251818,347363
"510","Calera de Tango","Hombre","Transporte, Almacenamiento y Comunicaciones",305807,412967,471715
"511","Calera de Tango","Hombre","Intermediación Financiera",747567,425000,NA
"512","Calera de Tango","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1010219,210000,815197
"513","Calera de Tango","Hombre","Administración Pública y Defensa",230765,462098,1347698
"514","Calera de Tango","Hombre","Enseñanza",6030996,217236,240000
"515","Calera de Tango","Hombre","Otras Actividades de Servicios",406091,230000,360000
"516","Calera de Tango","Hombre","Servicio Doméstico",234227,237164,247250
"517","Calera de Tango","Hombre","No Bien Especificado",196920,NA,NA
"518","Calera de Tango","Mujer","Agricultura, Ganadería, Caza y Silvicultura",210252,280000,236833
"519","Calera de Tango","Mujer","Industrias Manufactureras",218635,384342,234413
"520","Calera de Tango","Mujer","Comercio",228925,156894,298100
"521","Calera de Tango","Mujer","Hoteles y Restaurantes",240680,210000,700000
"522","Calera de Tango","Mujer","Transporte, Almacenamiento y Comunicaciones",510963,460462,245000
"523","Calera de Tango","Mujer","Administración Pública y Defensa",968842,190000,471429
"524","Calera de Tango","Mujer","Enseñanza",383390,431269,247500
"525","Calera de Tango","Mujer","Servicios Sociales y de Salud",350080,NA,1013311
"526","Calera de Tango","Mujer","Otras Actividades de Servicios",218800,215400,1000000
"527","Calera de Tango","Mujer","Servicio Doméstico",155150,241276,221905
"528","Calle Larga","Hombre","Agricultura, Ganadería, Caza y Silvicultura",229792,221677,264374
"529","Calle Larga","Hombre","Explotación de Minas y Canteras",829065,801208,1012500
"530","Calle Larga","Hombre","Industrias Manufactureras",240680,195000,600000
"531","Calle Larga","Hombre","Construcción",816746,310000,279296
"532","Calle Larga","Hombre","Comercio",353982,243621,570000
"533","Calle Larga","Hombre","Hoteles y Restaurantes",200749,NA,300000
"534","Calle Larga","Hombre","Transporte, Almacenamiento y Comunicaciones",217237,180178,593286
"535","Calle Larga","Hombre","Administración Pública y Defensa",247032,210000,400000
"536","Calle Larga","Hombre","Enseñanza",1638974,779616,515000
"537","Calle Larga","Hombre","Servicios Sociales y de Salud",1170298,NA,400000
"538","Calle Larga","Hombre","Otras Actividades de Servicios",328200,235538,NA
"539","Calle Larga","Hombre","Servicio Doméstico",236488,190000,NA
"540","Calle Larga","Mujer","Agricultura, Ganadería, Caza y Silvicultura",197448,217218,240962
"541","Calle Larga","Mujer","Explotación de Minas y Canteras",437600,480623,NA
"542","Calle Larga","Mujer","Industrias Manufactureras",65640,NA,50000
"543","Calle Larga","Mujer","Construcción",218800,NA,210000
"544","Calle Larga","Mujer","Comercio",136583,209051,224464
"545","Calle Larga","Mujer","Hoteles y Restaurantes",281450,146137,NA
"546","Calle Larga","Mujer","Transporte, Almacenamiento y Comunicaciones",196920,NA,925000
"547","Calle Larga","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",241988,NA,NA
"548","Calle Larga","Mujer","Enseñanza",656400,181321,NA
"549","Calle Larga","Mujer","Servicios Sociales y de Salud",273500,NA,400000
"550","Calle Larga","Mujer","Otras Actividades de Servicios",196920,45000,255000
"551","Calle Larga","Mujer","Servicio Doméstico",113244,115769,118069
"552","Camarones","Hombre","Agricultura, Ganadería, Caza y Silvicultura",325572,194462,112778
"553","Camarones","Hombre","Pesca",470733,50000,NA
"554","Camarones","Hombre","Industrias Manufactureras",184860,250000,182500
"555","Camarones","Hombre","Comercio",123240,153231,NA
"556","Camarones","Hombre","Administración Pública y Defensa",284166,420687,NA
"557","Camarones","Hombre","Otras Actividades de Servicios",109400,NA,100000
"558","Camarones","Mujer","Industrias Manufactureras",184860,190000,84000
"559","Camarones","Mujer","Comercio",616200,65077,135000
"560","Camarones","Mujer","Hoteles y Restaurantes",513500,325000,500000
"561","Camarones","Mujer","Enseñanza",233387,300000,NA
"562","Camarones","Mujer","Otras Actividades de Servicios",80956,NA,NA
"563","Camiña","Hombre","Agricultura, Ganadería, Caza y Silvicultura",394824,116942,95130
"564","Camiña","Hombre","Construcción",262560,NA,850000
"565","Camiña","Hombre","Transporte, Almacenamiento y Comunicaciones",270150,325000,NA
"566","Camiña","Mujer","Agricultura, Ganadería, Caza y Silvicultura",120742,75401,92417
"567","Camiña","Mujer","Industrias Manufactureras",123240,NA,50000
"568","Camiña","Mujer","Hoteles y Restaurantes",515212,NA,250000
"569","Camiña","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",98460,NA,NA
"570","Camiña","Mujer","Administración Pública y Defensa",200567,NA,NA
"571","Canela","Hombre","Agricultura, Ganadería, Caza y Silvicultura",189965,68489,216543
"572","Canela","Hombre","Explotación de Minas y Canteras",379202,431944,465714
"573","Canela","Hombre","Industrias Manufactureras",218800,NA,1200000
"574","Canela","Hombre","Electricidad, Gas y Agua",131280,NA,490000
"575","Canela","Hombre","Construcción",448567,225556,286944
"576","Canela","Hombre","Comercio",209354,141333,291667
"577","Canela","Hombre","Transporte, Almacenamiento y Comunicaciones",303845,330000,377750
"578","Canela","Hombre","Administración Pública y Defensa",273500,490000,383222
"579","Canela","Hombre","Servicios Sociales y de Salud",656400,NA,2100000
"580","Canela","Mujer","Agricultura, Ganadería, Caza y Silvicultura",200412,210000,NA
"581","Canela","Mujer","Explotación de Minas y Canteras",218800,290000,NA
"582","Canela","Mujer","Industrias Manufactureras",61620,600000,144000
"583","Canela","Mujer","Comercio",219425,164604,302667
"584","Canela","Mujer","Hoteles y Restaurantes",168476,217065,270000
"585","Canela","Mujer","Transporte, Almacenamiento y Comunicaciones",218800,120000,NA
"586","Canela","Mujer","Administración Pública y Defensa",383710,NA,508736
"587","Canela","Mujer","Enseñanza",170299,161053,536400
"588","Canela","Mujer","Servicios Sociales y de Salud",459480,800000,407500
"589","Canela","Mujer","Servicio Doméstico",185170,132727,190000
"590","Cañete","Hombre","Agricultura, Ganadería, Caza y Silvicultura",181688,213126,207309
"591","Cañete","Hombre","Pesca",323224,NA,NA
"592","Cañete","Hombre","Industrias Manufactureras",224468,154129,248782
"593","Cañete","Hombre","Electricidad, Gas y Agua",142786,170000,296908
"594","Cañete","Hombre","Construcción",211344,221343,263749
"595","Cañete","Hombre","Comercio",205907,228122,219948
"596","Cañete","Hombre","Hoteles y Restaurantes",218800,NA,272623
"597","Cañete","Hombre","Transporte, Almacenamiento y Comunicaciones",241304,233789,272827
"598","Cañete","Hombre","Intermediación Financiera",404979,NA,687815
